,category,organization,position,link,file
62,corporate,Amazon,Principal Product Manager Tech,https://jobs.quantumapalooza.com/u/BgAAAAABilMD-ANGvuchBp-DEWTzohyoFQ_Wy3mx0wATBUzl9UNNcds5Nz9GM68mpa8SHDREzMwSgIiiDCsGOghH5pks4ZkHOss3KmtRMCLwCw1zbLs-M4CEnKL7iLvAy8XLwwVC6VRVzwVCZS1DHMdUbKzQiZuZepg==,jobs/corporate/63.html
63,corporate,Amazon,"Principal Research Scientist, AWS Center for Quantum Computing",https://jobs.quantumapalooza.com/u/BgAAAAABilMD_kjgrgHKvQD9Gs73y0GOCs6T9CXbTiEWf4sGDYROkWXuFpViPx7tK6dGdNFwkYFvbaJP6myD00C_9tuVN3_itVcQW_6S9JiBR_yA7Vi76NiTK4L0xV1E8S61ik0xMKR5sQdiHswvKwfVh-2x1enUYuw==,jobs/corporate/64.html
64,corporate,Amazon,"Process Engineer Device Fab, Quantum Computing",https://jobs.quantumapalooza.com/u/BgAAAAABilMD_GD_wlrO25Mqd-h2jGBCCdNTjl-hG-F9OzOYXW_pDSgTEKrVynV10NDl3H2JziyTF97gBfxvndlSR_YF0n1LfDDlLfOBRaz-_oM-QsGTtF9aaxDih5kOqotLTV32rkutObGjM6Zk-hBxySoGTP0E8JA==,jobs/corporate/65.html
65,corporate,Amazon,Program Mgr Adv. Compute Tech,https://jobs.quantumapalooza.com/u/BgAAAAABilMD_C4-ZmcjK5amh7gnx8qaIbc7RZbVtdf97n6XFbVv_bLfjAJDK8TN4CymEleb2XHbNz1roFxXOjC5cWtZRyRzsDFhssRZf1IdA2D-RzAz1hPyUrFcRQaO82NRKTS05D3m0JwIBGycqys9JRBGGUXX5eg==,jobs/corporate/66.html
66,corporate,Amazon,Quantum Applied Scientist,https://jobs.quantumapalooza.com/u/BgAAAAABilMEAl-0bLpMjFxqkzbo69xVSxPL8grzRD21jqrLZatT9p5qdUTQPPAuanMthXRN6duMHf13nn_U4n7KlA_-BKexVOU3ab-0KkmqwD87ZtmzmlR0m3g8mY3v9s_bhhlbTKHwP0EpEHyLYx2H1TIbTFRF7dg==,jobs/corporate/67.html
67,corporate,Amazon,Quantum Applied Scientist,https://jobs.quantumapalooza.com/u/BgAAAAABilMEAo_c_hwRbyfVA9JM8RgztS9E4Cjbn8v9IWCkCayxnWVHHoZ9JV7BfV6t4zQ4YDyRW8lJVIXSqJcj-BLedB6Q6WvNhKjEOrWnLR9aau9Fxt0__vRZ27ZIxh1qYPAV95EeKmjTuKhBgy_oTXy5Lp06tdg==,jobs/corporate/68.html
68,corporate,Amazon,"Quantum Hardware Development Engineer Device Fabrication (Lithography), Quantum Computing",https://jobs.quantumapalooza.com/u/BgAAAAABilMEAU9ZEZ4fyPVuNhqIqtJQCyFlBuZm33rjIf4L6j2HMEIGi7cCdfSq-IGNMr36GspG-sAj2aBoiBxf6VT_pGddQYyGBz5Qz_EP4DA-lxTtAi6mb8MfcVfr7R5_n9zh8X_5AhFMwfdfrSSmHnh8bSHJ0Xw==,jobs/corporate/69.html
69,corporate,Amazon,"Quantum Hardware Development Engineer Device Fabrication, Quantum Computing",https://jobs.quantumapalooza.com/u/BgAAAAABilMEAfBCmMVQKHbtr3cs1E3ufDlaIChWV-DuXIqGjpqn3nyPv50szuVrUEyfwqrBf8Mo_25wye1Xsp3xnCQh4sfktB4AR8QlUX-5hrMlXi4T8c6jJWADdwoMMJYPkyiSnrX21nleexaSgmpsLA6O3ANF6pQ==,jobs/corporate/70.html
70,academic,Purdue University,Assistant Professor of Quantum Information Science - Computer Science,https://jobs.quantumapalooza.com/u/BgAAAAABilMGfiL6GsmYy_iFpNEbm2dlt5Qt2vDTJuYy7GDNAj2zd5TDTxvOkXtHHgjGYh0Lmzu6I7rkkBw778cyMoJp8_Hes5TiVqpJTnWwvDMkg9M6n5CBer1zeAM792r7Yc9R3YFGebx6mQfGzm7vSU4DuqPQ-hw==,jobs/academic/71.html
71,academic,Purdue University,Dept Head/Prof of Physics & Astronomy,https://jobs.quantumapalooza.com/u/BgAAAAABilMGf0aRg7jEDIswXUyjyf_w0fNhm1z0JpD5gP3U5_pVx9UzVOiaXJGolAgvIhuJ2hi_WViGnLCaBMi4jvo2fHMCtcKKg5Xkx0EpVrPH2auv9pOfTPP8eJOTeR5dHcPz7WVDJ0b7wksJXPKzeUzqCjMsuUQ==,jobs/academic/72.html
72,academic,Purdue University,Dept Head/Prof of Physics & Astronomy,https://jobs.quantumapalooza.com/u/BgAAAAABilMGfyfasriWwHcyOIJwVB89zh9Wj5dHwnzTcHSBgJZGHXbKaU66JIUomoZcCmCSN1--K5FWfJn67Hhz0BvpWgzkteB93aFKjZOfz7Hq3V1O_CrENYT9csjO4e9YKi_vX9vxe7oQ0q5id1XuuiUnOpXw1AA==,jobs/academic/73.html
73,academic,Purdue University,Post Doc Research Associate Physics & Astronomy,https://jobs.quantumapalooza.com/u/BgAAAAABilMGfg9IXMdefdzbVuiDRO1bEfFqDMgd7zhdROMhy05QTCv4tNePOCDx0nzgrug_Jr_XZSDPdPVr1yJWsTqoFT6uvxwolGcpbif-GdJUPN_RhcPb7o86pS-retavY7VmTC5X1DMPcYUdCwK19MsVp94lOYg==,jobs/academic/74.html
74,academic,Purdue University,Post Doc Research Associate Physics & Astronomy,https://jobs.quantumapalooza.com/u/BgAAAAABilMGgLcdIb7LrhyIVJ8AZe2xdSyuaezM3KHLR1nGDAoHMw6KgcRt3kKhFg7AN10tfDYOKyKDweSw28Ggd-pjLjbb6UZMkI87CMqqau6D2Fi2gpibqAN_7pdD8lbi8DVFYdkjoPr8EUQGPRnjSPck9axynPg==,jobs/academic/75.html
75,academic,Purdue University,Postdoc (Experiment) - Superconducting Qubits for Analog Quantum Simulation and Sensing - Purdue,https://jobs.quantumapalooza.com/u/BgAAAAABilMGgCATFnPEsxWspgKNSSMvSTKFQEQhRLTA78BAeWwY_LrrO9IQX32j02j59dXAd5HQpIKauwrcxQy9XLsvUagU8LUMLlY--L4Lp4avlnyJiterJxkqP9bUECwisP3w-Tt-eOqXJtfeyAgKGa8eFh-fGfg==,jobs/academic/76.html
76,academic,State University of New York Polytechnic Institute (SUNY Polytechnic),Empire Innovation Assistant/Associate/Full Professor of Quantum Computing,https://jobs.quantumapalooza.com/u/BgAAAAABilMHK2WuItwhLnCwvGrDQRrnIM0kJfRipPy0L6ZpDEh0S-OHoqN-LFtM8oAMs8VRm1pj-tK9A-ZoxqnjEpEMGBd0YB3hUmLnBl897FUCa94fecN2EtOZJMPOa4chD7DPsFXA86a3HmMsmbGZf-FPOlB6vKg==,jobs/academic/77.html
77,academic,State University of New York Polytechnic Institute (SUNY Polytechnic),Research Scientist - Quantum Technologies,https://jobs.quantumapalooza.com/u/BgAAAAABilMHK7u6v-ew3mUUp-iFs_QhFgy69LutJyXfz9MWKJJgW4IsTdM2bAkR-LNrO1XpvpvFTokDuzv7HKIxuzEXLAfzchnh6Lxzr1bxh6xfCU_32NzwHlTSHEGqb4OljbCO7nRqwWwOM9qs360sV4cx40GjjAQ==,jobs/academic/78.html
78,academic,Stony Brook University,"Empire Innovation Professor Quantum Information Science and Engineering - Computer Science, Electrical & Computer Engineering, College of Engineering and Applied Sciences",https://jobs.quantumapalooza.com/u/BgAAAAABilMHLQ1eIMITiAXUemhJG7WUn1qJOi2nNvNJGLKDRMkR_HfoZP3VVtv92SWLTyKyqbdZyMTCmXrgc8z-R-tZL1VDdRkkNJ024qzQOe-nmZsjbN_BsiIUwvsnt8-Kz6YyYoKqLnA__oZ-Wy9XvQ2xQAxEpDQ==,jobs/academic/79.html
79,academic,Stony Brook University,Postdoctoral Associate,https://jobs.quantumapalooza.com/u/BgAAAAABilMHLqnU_npNovRxED47FjwiZMbwEoh7FzeEG9LpH_RR1wVTGUNqj-uz73dSZUOrqrYbeGKyRsqjX6xSgf2HSSL4o0raQp6rishBUYCpTeMY30wJ_uiAA9_RiF0ToQgE83bUE5oH_eDX0xS3e2HVOxVMEOQ==,jobs/academic/80.html
80,other,Lawrence Livermore National Laboratory (LLNL),Computational Chemist,https://jobs.quantumapalooza.com/u/BgAAAAABilMGA3qWnilGH5G5UQsQWyJJy5Z4ZnJi6jSPXue85GFseL7MzjT7G9pfR5KTgekpVhTtgpcTX_vahUhFDYkDISICthaLuol6Vs9GE9gbM7NjZ0M5QLEJBVJOIs6paTt2yeDth759lhic5Jc2A-YvYO0al7w==,jobs/other/81.html
81,other,Lawrence Livermore National Laboratory (LLNL),High Energy Density Science - Postdoctoral Researcher,https://jobs.quantumapalooza.com/u/BgAAAAABilMGAeSNlu0_ZBhvMRrpMy0Vzs9r8Zyl5bRPMg5PZP89Rfdb1TfXL9Hd86HQ0MgB5AAaRY7c_gB6FNVosSacLlWXWCluiwI6V9xbbK2VutOhcoVku63S-g8D_Cm1hKKPJ_5RzkFCURQBudSb7L0PZUBGl8Q==,jobs/other/82.html
82,other,Lawrence Livermore National Laboratory (LLNL),Machine-Learning Driven Prediction of Next Generation Additive Manufacturing Inks - Postdoctoral Researcher,https://jobs.quantumapalooza.com/u/BgAAAAABilMGAzsU2O_P8b6OXQdYHeI2XeleRKFgTLRPYrZN_mDjabgt_ONlw9UchUy3AGYf2eO3LIQ6-TRpjDnuMrl4t2XKX7Vjd0_nK7n7d2bEICXwPYwqCUL-I4Z0u9PsFEUcokpxi1VuwtJ6P2zcP8d1X4PUC7A==,jobs/other/83.html
83,other,Lawrence Livermore National Laboratory (LLNL),Quantum Simulations - Postdoctoral Researcher,https://jobs.quantumapalooza.com/u/BgAAAAABilMGAs8tJKUN-iw45KRBoAWd7n8T19cRFKuKdnJhEr7JcitPyK_CodbFfqbII0LwtlU6fXG3KB83IesXJ1-fiPBCAlD0mu1BxS4U9LOEr0X8Fg9BieHuyZSla265zLeV1LD5au9Je4IOlF7v22z8eUOQHZg==,jobs/other/84.html
84,other,Lawrence Livermore National Laboratory (LLNL),Superconducting Quantum Device Fabrication - Postdoctoral Researcher,https://jobs.quantumapalooza.com/u/BgAAAAABilMGBAUWDSyaZLIsmTSn0BW9i1QpZNPQ9frrSplaYO-6tLP0PaWYYnhwBondsPIWXS8hCZJn1B2E2xxG0O5rqBVHMq8ceswe6fWJzzaFyAHOnphiXuOH4Tm5t1Gis0vZXpaJAUyYirEJxhUfoFplcvPaZGg==,jobs/other/85.html
85,other,Los Alamos National Laboratory (LANL),Experimental Postdoctoral Research Associate in Quantum Metasurface,https://jobs.quantumapalooza.com/u/BgAAAAABilMGCW0QpT2zpm3KfPjQCPK5IaYti2tmFov2MEfbzs8E5eB4z7jSfSPqOhJrR-ZNdPbjgWhaTjNLnL13uvK9DEor6bRV4C6S1fqfySHlrRgD6upeI3CaQGZiDsJ5TocoCu8iW7uavGj0uyU6fqUo1a6svYg==,jobs/other/86.html
86,other,Los Alamos National Laboratory (LANL),Physics and Chemistry of Materials Postdoc,https://jobs.quantumapalooza.com/u/BgAAAAABilMGDQL6GBpcCfC-UGNYiYQN6PCozKqklq4h1MF0WTY1JoGM9LzN5mmn_ozQcnU450lY7kw5DPvIxEWDpU8w507lTh5TvXX8DMNM_6tHgXJ2f1qYIu86UI0NZESg5nKj0_ILDMMXfZy4-Gvs3wj7IPO78ww==,jobs/other/87.html
87,other,Los Alamos National Laboratory (LANL),Postdoc in Quantum Chemistry and Machine Learning for Electrochemistry,https://jobs.quantumapalooza.com/u/BgAAAAABilMGDVHHQQitmVAkFBEJ6vkXsMRG3eZ5tNUJyOr9XSVR4wrJDK4kX-pueWL_nMCGYgJ1CJFRbg54V_AP8B0B4QDYia5MARQYmgMXa6fgaMPXIyGbS8dzIzVdq4KoZndqFQqRQ20uktnpawahUE9bRa5lTzA==,jobs/other/88.html
88,other,Los Alamos National Laboratory (LANL),Postdoctoral Research Associate,https://jobs.quantumapalooza.com/u/BgAAAAABilMGDibfJa-qw19hZWqzlipbcGPuPi4k4_KBQPbVw1T4oDRQ40yz6hLc5mOYzfVlTsZD0XygzbbAdXLtxe54iJdnLkEsLIipf20-0_CKKA_RVn8cFrl2ZJ0JKG17oytL9uANA4LiTGnBhLJ7vkhqNd9l2XQ==,jobs/other/89.html
89,other,Los Alamos National Laboratory (LANL),Synthetic Chemist Post Bachelor Student,https://jobs.quantumapalooza.com/u/BgAAAAABilMGDgUyzl-Fd6rZ9Fuq9jE9p_FHFPS1yAb4an-aKZ8-QIG6FByOS0-_WzQhYNbNsGYu8cQnJmRzYC3le32SAgS1uRd-XPq10-nIg1pZ5tErthdP31sA1NqMQdovsQL9eaKnFQYtDAEPHyF0RGGrhIBR3tg==,jobs/other/90.html
90,corporate,Amazon,Quantum Hardware Development Engineer Device Fabrication,https://jobs.quantumapalooza.com/u/BgAAAAABilMEBmQTrb1zgakyF8toYfOETM5nwaOo0S4K1EKVR5SA3mKGP9tRPo7TGrQ6NfL7W-gag0L59VZnynPJ8da-2-M-KFxfb87Ka_Ui9Rr0twzWOamfsqAl-W58JczkIcPWuPOaxM-E7NEQTlvvxSXawyrIxTw==,jobs/corporate/91.html
91,corporate,Amazon,"Quantum Hardware Development Manager Device Fabrication, Quantum Computing",https://jobs.quantumapalooza.com/u/BgAAAAABilMEBYZJ3z_tKSEqne15XIGsvejsZKeceKbIE1mV5TSI7rOPXAgK18vfxuLNzkT8diFCRNttK1rHm_8wj3TNKmJlLoTYZ2zr_Bygzj8BpYCUsEeFamM6qZl3TQqf_rGdkk0UItaXVpB39lBkzjcWuviH6Jg==,jobs/corporate/92.html
92,corporate,Amazon,"Quantum Hardware Engineer, Device Test",https://jobs.quantumapalooza.com/u/BgAAAAABilMEBrIz_WeRcg8tqUGU2Xyfp825D0bY31y6QdbapNZ9M25LtJPa5X_BmlK1K7im0XbrjzYcjVTutzLXgoE0HC3qcQrnnfYW-77YnensR_YuILMhmgsx6_G9Y4J1bq91HGlb3wYbHzkHwvQhI0zJMV444qA==,jobs/corporate/93.html
93,corporate,Amazon,"Quantum Res Sci, Fabrication, Quantum Communications and Networking",https://jobs.quantumapalooza.com/u/BgAAAAABilMECveJMPzgWCAV2rsl0A-CYO93FN7rE3FSFbj1AmQ4cTtGsm5o72UxmAs_ko4FTUBjUYyZ0EvuDgwMhgdr1fcgsMrgqc1TlUQCE62rhxiWJ1qrelW6ws6juj-o3qtcluPTsKXVMzuCVbF7LG9BYEqwBbA==,jobs/corporate/94.html
94,corporate,Amazon,"Quantum Res Sci, Software, Quantum Communications and Networking",https://jobs.quantumapalooza.com/u/BgAAAAABilMECBpVWCkkd3q7yLOKZa2AOLXDS_XX8AcMeJN_cGR2Jfj7CqmXQKDMqa_sXhSt3iPBiQbxVQ_L6l-RdjuKuqMrb-QBLXL5BwFBOb1QYedcOtwW2GPSVRjvN5nG1gdjQd-RBGUwTMMKkdR7jIF1dHHToLw==,jobs/corporate/95.html
95,corporate,Amazon,Quantum Research Scientist,https://jobs.quantumapalooza.com/u/BgAAAAABilMECTNvX_wIRK-rrd4GO5kXrlUHO6HBupy3NnPKyVg_slvu-AgyuXboXScfz-nHJUrih0oQcMvsyOjVObQLIwtLH9HctdY8asXfOI3p9tSHQ-_2sYnMeU1UloPuu43FzcSoxZjdSaKtRi9dXoTkZZJF4gQ==,jobs/corporate/96.html
96,corporate,Amazon,Quantum Research Scientist - Design Tools,https://jobs.quantumapalooza.com/u/BgAAAAABilMECh8AM7_x7jgsxQOSyE7CP-SNNKO3y77URg5w_2v2wVgbefZzPIFY-ZEtGq0SvFX0BD_nwG0NTM4oQIOAc9MMsy_PUhGdLlWcksY0KJRORPqCT2p78yHP5vlnXgBKTdxOxS3Q_c2uTqxZnqczmoKgf9Q==,jobs/corporate/97.html
97,corporate,Amazon,"Quantum Research Scientist Device Fabrication, Quantum Computing",https://jobs.quantumapalooza.com/u/BgAAAAABilMED7RoDTEr51FDRllGBRImSRtX79yE0bE61RnROYvdNMqyYe6H70olbUbEDKtBfLIGktQtjQqwaqWtaTkJarE5_Y-dR5NJuOojolWiSZUJvRuAKLYrIRAYZmv9AoplgHKt9e2rpkAV8RzU7L82aQVpDrQ==,jobs/corporate/98.html
98,corporate,Amazon,Quantum Research Scientist Device Fabrication,https://jobs.quantumapalooza.com/u/BgAAAAABilMEDrM5OHTgK1N9daqz8yBB8eixTB7sgMnhS61oafFSjGs4ZDRa9py89IFXgO1qVRlrixN_xFBXT_MK_4PysyP0xTGG6MhH24hHnhGzeFa22h-9hxws2NyUAu_7GktXpv3DmLLli8KY3aUQzvd48-mh2qQ==,jobs/corporate/99.html
99,corporate,Amazon,"Quantum Research Scientist, AWS Center for Quantum Computing",https://jobs.quantumapalooza.com/u/BgAAAAABilMEDyroplc4LDzTI8iIJIbnEJytq_Ar1914AZHYB9Z9bAXTzohEXRo07yjK6lxMvDtV9o9L65t-ZuzkoCZksZdVbPU_tbiKQzHWmvrtymtivlB-j6ycK2I1RcB46o1RFzcV6EkK0rIF0vxvRuNfKEzoe5g==,jobs/corporate/100.html
100,academic,Texas A&M,Postdoctoral Researcher,https://jobs.quantumapalooza.com/u/BgAAAAABilMHLByiGV1ufqp-grxu6o9Nh2fIq02de1fxuKUPZyjJEFDvUVGPTuo3HSoVTL5ht3GkuRk1DxNA03wHOynoYljXSYWzxW8J0WjSccZQ5bOHJZcv0L0lwp7iFxD74UMRS-4YDxU8UsuD3KqcV5gBEhHYiHA==,jobs/academic/101.html
101,academic,Texas A&M,Research: Open Rank,https://jobs.quantumapalooza.com/u/BgAAAAABilMHMo1Su7GTKxIhkyZv5xXkphxgHxY5oFKROXNxtx7RdGx6RAd9f4N_TS-TBQdT_sEYCl-O3CvhiM1Y7ScrJq_9xsnFtnc8FvN8Gcqay8epJbWKLQFZDuFBD4cZjnbvemUiWOnXCnwnC-sxLBZaoxuq3Nw==,jobs/academic/102.html
102,academic,Texas A&M,Research: Open Rank,https://jobs.quantumapalooza.com/u/BgAAAAABilMHM7kHxQR-h8TEjx4WyiaAQQxOAb_IGDh57XESZuKCX6uASWrKJJzsUX8NiU4KQO5T0XDB1osGCVDtlxS8l5ShqrVXwXlFiyZ8mzmmmYnkr8sN237Q0P50jPdgGzrNHuhDPUVtVL6SU2vPW5tG-1Pq0XA==,jobs/academic/103.html
103,academic,The University of Arizona,"Accountant, Senior - The Center for Quantum Networks",https://jobs.quantumapalooza.com/u/BgAAAAABilMHMatyL442pKNdda_lFa724o3KzP3nqQpkrBwA0tKMWyMRT9zuaX_13zggcNDjyVKxBaiqlJEzDhjz5fFLVRn0CuafAKb1a3N-bNbO71a93Au4NO_bDc3AjYRGmfhAMydMySe-KC-EbWVlTVKjHqM5-ng==,jobs/academic/104.html
104,academic,The University of Arizona,"Administrative Director, Center for Quantum Networks",https://jobs.quantumapalooza.com/u/BgAAAAABilMHNpmqrDENcBSJI_Bb8cgK1cvbL6ByvicHynmS6ikAQ_3ev1RaA5qqhtrJ6OMQUpiDM0cZOpOZ9vKYLkGbZyNBg4xDBEOKeBlg6dxNNd1moOP2PbWwmnlgKspZPkiOG31JTVLoYe-Omh3yRySZ98W04nw==,jobs/academic/105.html
105,academic,The University of Arizona,"Assistant or Associate Professor, Electrical and Computer Engineering (Multiple Positions)",https://jobs.quantumapalooza.com/u/BgAAAAABilMHNeRxbQaYuexHhp3ERy_cQi0n3zs34shUhRD8FF9JzX9o2mDgFmgqTRYoik15osg7DiJ41Np7McB3vRHIwctXyrhTbQziiKuBTI9SVy1fDceJbNDnwxgrcEk-16KkFn-i4w_GW42b8y-xNE3zs3g9_Aw==,jobs/academic/106.html
106,academic,The University of Arizona,Assistant Professor,https://jobs.quantumapalooza.com/u/BgAAAAABilMHNLe4fzKIhEthCgrPPp44V-D436Eg6cno-8KW6pVLl-qtFmmFLce4Nc5hxWHzp1IS43scQMcY8_PEp5hqNn6WiBkMogo_HEfC8TL6eX3puFw2ntOHnLN1Y2NATl0ACov2YuzaT0HXEEW-LUKC2oIUiKg==,jobs/academic/107.html
107,academic,The University of Arizona,Assistant Professor (Updated),https://jobs.quantumapalooza.com/u/BgAAAAABilMHNtIxbktuDFU1aiH4t-ucp4eIRHPg7d0slXWBLMvlyZNOZtCaK95gA_CT8PgeKjS5HSnQZs3PC1pXXhRyN3-S0_fHcI1bDTla1sdTSusvrolzNydjMLI-MsgAnrLBLkX7hIc0uB5w4CkOWMzqsvFAjIQ==,jobs/academic/108.html
108,academic,The University of Arizona,John Paul Schaefer Endowed Chair in Optical Sciences-Assistant/Associate/Full Professor T/TE,https://jobs.quantumapalooza.com/u/BgAAAAABilMHOa0OSexej9dv2Tda-qI_0vrrs5BVL9huBZEDB2GwLH4CcxMO0ICTche6g7fEopMvUfvs3edvn0MhKOvpQuQDCMFkt8By_fAKWhdPCXvG4wJ7YJFhPPP2u48ZODH93fZbUlXze4bma19-8hUb69uURMQ==,jobs/academic/109.html
109,academic,The University of Arizona,Postdoctoral Research Associate I,https://jobs.quantumapalooza.com/u/BgAAAAABilMHOlpmznR0S1xc4SSuThIE_bQKe0VDMt-cr4FYSxYRXL5Dng4WnZHAByRUcfx4i8UgqYjePHSBN0gTpIaVnei70qt3B63cf2Nj3mcZNUOosxmQ0FN0fmU0METPZqc7c3FhD26CV5XnZ1EqyZL0hYZGi5w==,jobs/academic/110.html
110,other,Los Alamos National Laboratory (LANL),Theory of Quantum Matter Scientist (Scientist 2/3),https://jobs.quantumapalooza.com/u/BgAAAAABilMGEdy7AClzNZCXT-Kx5evFYgJ_7rGY6hjZXTjfB8W22iC4F7cKXDb5NMeUz4YdArULSy6k4mUWSF_qejUGd8hC1azDvM0sdeajy58n5D5hn11mJg8ivUu5hmmkOXebmNmj4oiqwMkLHq2hV1iYLN57OuQ==,jobs/other/111.html
111,other,Los Alamos National Laboratory (LANL),Theory Postdoc in Quantum Metasurfaces,https://jobs.quantumapalooza.com/u/BgAAAAABilMGEm4SuYsigbKLPpQQRVvLsZYKmC3tYYo-8Uu04096Lr_b7mY_acWxfH3I8n1u-jMqGQkOboKY2pG37i8NrwGBakPajgKVRiBg6I2hR_74s0IHq_s4UcWNMPmR5I1aGqkUdvo_EUxtL1Ti-r3YtPbTk1Q==,jobs/other/112.html
112,other,Los Alamos National Laboratory (LANL),Ultrafast Optical Scientist 3/4,https://jobs.quantumapalooza.com/u/BgAAAAABilMGEen0FlQsTnPhtOiZA7iSurOaszK3C2qZBVXWkFZlKyh8wV3Ta8jTaxZxV_WkvU32yDrJm6dpUSDpwvFfataXZzjmGTty6M2nVj7kFX5ThbTPPXGzay1gs-PrQCiebFst6UJhap96Wwy20RcG9aE70aQ==,jobs/other/113.html
113,other,NASA,Atomic Clocks and Quantum Sensors,https://jobs.quantumapalooza.com/u/BgAAAAABilMGNShmt6UR2KApanf8ex2MtUR7aqfEAsDr4x1hzLonbnqIbKxZ14ZG1qUuAkCsrPGZXaBxxe8HH3oR7yto1p4JRndCUiRamLDiEUKcaMHtU5bDqznPHtfHwBMaPlsRN7_S9gZJNTQJSuN8DSbTDwN1xAA==,jobs/other/114.html
114,other,NASA,Development of Semiconductor Lasers for Absorption Spectroscopy,https://jobs.quantumapalooza.com/u/BgAAAAABilMGNqxMugltn2eq5tF-c_z4K8CtZHq1iWo4rcj2IeNiFSj1miZjSkE3viw_JbTBikoZcGAB7U4HgAOaIil6N2b8DrLmoFk_VMwFVWDSs1M15La2OU_mFwm5RoTw9xnmKozNw4dtdSzgMKJ_P8dc5hTnIZQ==,jobs/other/115.html
115,other,NASA,Development of Single Cooper Pair Boxes for Quantum Computing and Photo-detection,https://jobs.quantumapalooza.com/u/BgAAAAABilMGNWSJ-OXJtYcb8vdNClpM4is8IuJGzrywJOwKyQ3_Z0UcK24lgTwoANE3FCfxwjd4ydidPSQxaXfISocXOHluehCCsV_aOmL_8vxnxrS_tXTs_hkdPXk95Qeazbs1odPsT8ICtYfNllL6mtInFxM0WQw==,jobs/other/116.html
116,other,NASA,Fundamental Physics Program Scientist,https://jobs.quantumapalooza.com/u/BgAAAAABilMGNst_mDdqY88eXR-dt4GUmsxuuJxCrdD2zukeEPyQN1nVarQYMOpS2Z1DXfIhzhX4TnDWC84QmJDZeUl7gyhP4_kmHBxHa6tyN13lDApeCKCd1gl7g9AJwNiWaaowzMBpZWOragfCe2nXEDznvDw0JJQ==,jobs/other/117.html
117,other,NASA,High-Sensitivity Far-IR Detectors,https://jobs.quantumapalooza.com/u/BgAAAAABilMGO7hfuu4rr-UdWGZhOY--BPmGVYWPaIPBMuz44RiNZnjHi-7tnkne68eqaRL6qqnCiakTeQMBb1GhHMeheEgIgAjEDKZpuGV7wseuhHcaTV5zixj44SnCNt4fmRVukHXagRbxXjBTce-EzPZbgJ76InQ==,jobs/other/118.html
118,other,NASA,Laser-Cooled Optical Clocks and Quantum Sensors for Space Applications,https://jobs.quantumapalooza.com/u/BgAAAAABilMGO18kHHzanM_gl_uPDwQtg-cHzIl_k8T0zaJqPiMZUULP-ucwZJdvtc1EslgRtdU2k_lvqbBiqiALbKb1mfTl1g4C7HwTnLIE27qbCoujyOjKfAgtJTzRl1t3oQBxkpX_QQ5dY_pHBZkLSxr3PYMUq3Q==,jobs/other/119.html
119,other,NASA,Miniaturized instruments enabled by nanomaterials for future space missions,https://jobs.quantumapalooza.com/u/BgAAAAABilMGO0VWQC94-WPthgr5ubWkwGWP6bgpr7qBXd6MFPg8NQC_-Ef_tF3Ez55ayG8VXFW4380xoCOpi6N4yP9q2vjYFHeQHeNzukG7LK8_wJPFJtIzCH2ZgkUdftzBMzodOQLVmr5xbCV8iklb1gETJ9uufWA==,jobs/other/120.html
120,corporate,Amazon,"Quantum Research Scientist, Control & Measurement",https://jobs.quantumapalooza.com/u/BgAAAAABilMEDTBUgJYQ5eASZfyU9SdBXk3y1xu3fUUkOsKghVRHocYbTtn_m9wwr6xFbbYDFB4zGMT9iugQNpV2zjtODpL9JIqwbmsaok30g6gRtMMPt4I4l4EM9kJ3YVSqsFxDwpNqkp4XmTQ2kFVLBLvrbDs1UGA==,jobs/corporate/121.html
121,corporate,Amazon,"Quantum Research Scientist, Control Stack",https://jobs.quantumapalooza.com/u/BgAAAAABilMEE2Hx4BbWMeY6vbtrgyr5N7prhyUuQwNDWgGh5mR2WPDpebqq25SfCKiQji5LYpYxOkQzj1FY1DaJke-CTcFIlBGdOdzizr4ehm1R1eFU2hQkS6DCNkZTFxyPriFpzIn_lu1vNMIFKCA3nOaMWBwE0vg==,jobs/corporate/122.html
122,corporate,Amazon,"Quantum Research Scientist, Design and Simulation",https://jobs.quantumapalooza.com/u/BgAAAAABilMEE28P7CuUj-t92qxnbqdxK8dTYHOQUr6w-hrTb7VJFthE8S4MU2rD33rrU3z_a73_mVvoOQk0uJSKPd3vHUYbjEm4vblAGWnegqsUs65vsLk5QsWwvGTbJbWdx-L8B3uODSGEsLLokcuy4x28oU6OqRg==,jobs/corporate/123.html
123,corporate,Amazon,"Quantum Research Scientist, Device Test",https://jobs.quantumapalooza.com/u/BgAAAAABilMEE6BsTTUlmV_VjTGeHoKdeHRaFgCZfekobyRQ5vKQIqqJ9s7LoydqIbczyNs1gaA89VMR_dCNA8t66AJRb0jvdVZrrxcgs_hb1_oLbHmPCLMVY042Z-y1jkk57NsahSLj1QYlv2IJab6p8BslkrvRIag==,jobs/corporate/124.html
124,corporate,Amazon,"Quantum Research Scientist, Hardware",https://jobs.quantumapalooza.com/u/BgAAAAABilMEErFJYuz0VCvcvlXevKslUkizvILYUhKUYCcSrBJ7YMtq2-oUHGlBExZE4ICw7abwCkGPtQHn1SCDugID5-nC38bvnZ7xlmm6JqMq4bXUmwDlMpctTp200eqFrjI5tobhznf8kwLKOuD38T2WIzmgEdQ==,jobs/corporate/125.html
