,distance,number_of_the_match,official_code,official_job_name,matched_Unnamed: 0,matched_organization,matched_position,matched_link,matched_location,matched_date_added
393,105.14548,1,17-2161.00,Nuclear Engineers,393,Honeywell,Advanced R&D Atomic Physicist,https://jobs.quantumapalooza.com/u/BgAAAAABjS-jX2GMLJU8-s_77Lcn0czctumQb0V6GQHUkyQAN34elfSbfodjB8X0gGMESZmIosfWpqA4fsiW85nztDN24j6LvN6QkGyLK9iS4BCmC-msZe2Q0wdAhJK1juIKAe5YQGDUN5MHTMPvJVUflxDAEomH6yg==,USA; Minnesota; Plymouth,2022-05-13
394,93.51259,1,17-2199.05,Mechatronics Engineers,394,Google,"Fabrication Equipment Engineer, Quantum AI",https://jobs.quantumapalooza.com/u/BgAAAAABjS-i1z2BPXK77LifzSD8JmfTjqB8d7rGUxXksKUcQo8hSG6OQ4YzeF6vcJMogppK3SecCy7hg_c_Pe6yBOtQH78dmCYqD7lsHs7iqBusY8ZLyYRWsypAFIutq9tF0QRzxIAZJqyuo30i99sp2k0Zn-TjyRw==,USA; California; Goleta,2022-05-12
395,217.70914,1,15-1243.00,Database Architects,395,IBM,"IBM Quantum Social Media Manager (NYC area or Austin, TX)",https://jobs.quantumapalooza.com/u/BgAAAAABjS-j0Pk_RkKc-7t1dAnqFWqDJrLfIgWNZo8HcbmuVC6Vx4lg1gsWGdz8OXgubGcA7CULx3MDiyaWATl5GPBfF3gapMh_9vRE6iQn5hFegzpnctHsTKtpgKeqas-BhQv1nyXuWpT5niMuDXGEqihjZB5SCiQ==,USA; Texas; Austin,2022-05-12
396,174.08739,1,11-1011.00,Chief Executives,396,Quantum Machines,Senior Full Stack Developer,https://jobs.quantumapalooza.com/u/BgAAAAABjS-nGNrFyY7FuFZxSz40VOlkUjgijzBrHih-Pc5BReAadi6V6BZNoK9-pPU23P2v4WbIy3IbcLLK8EVrOKiCE0e6Iwwukaj5xsdah0hVG90QxQrwdHY6ix7L3iuzhDlhQnCx4H3eP2hZoWHWzRPj2fExzgQ==,Germany; Bielefeld,2022-05-11
397,178.49399,1,17-2112.02,Validation Engineers,397,Quantum Machines,System Validation Engineer Stuttgart-,https://jobs.quantumapalooza.com/u/BgAAAAABjS-nHVVZAVEtQb4KfCVUWoMOHTyEBMDzmwA0lJzIfIQ4phgNphB29QsUyvF6BhEOL6XT2fKT7-AgsyOlCbQg7YCzUVQXH43x9S1SkkLbkvyAuJnLco_OH_BRmUhtWLdSszQdgMakBmMq9mQ9L3Ele_D-FVw==,Germany; Bielefeld,2022-05-11
398,134.11127,1,17-2199.05,Mechatronics Engineers,398,Google,"Quantum Packaging Simulation Engineer, Quantum AI",https://jobs.quantumapalooza.com/u/BgAAAAABjS-jHJDrvIUqU9pm8nML9Oimfn6rLvvI0shNO1SD9h0Z0K9FZOrTcwGtfop9NNyinlrAAtatuKysDE8saLgsN35LCg-gwBvb0Q7SoYSjI-FsFw2kepfR-cmY6YBSmerOzI8O-6b3cqeXhAnxaZO__QBN2Wg==,USA; California; Goleta,2022-05-07
399,167.54408,1,33-9099.02,Retail Loss Prevention Specialists,399,Honeywell,Quantinuum - Midmarket Sales Executive - Quantum Software,https://jobs.quantumapalooza.com/u/BgAAAAABjS-jgtrmKC--fFiF4Q4_Q6ITk4TyFqi5aW7k1Hc1yMWmaSJWiiMff0ZpS3Dvqctank14WVXzmAzgTgAXUTqY-7SXyj6N7Tde3oDJNP8h33-m4_GLG_26HepX2NjjyySU0RqXnvIXqzsitltydp98RHEJZqg==,USA; Colorado; Broomfield,2022-05-07
400,131.18066,1,41-9031.00,Sales Engineers,400,Honeywell,Quantinuum - Sales Development Representative II,https://jobs.quantumapalooza.com/u/BgAAAAABjS-jlhVKrPikGndwAQ2t4TiCHwhNApW9qZV18tRhO71w6jJ8Bp6H3vl4queBaVheQgnZcRtseqTGBzhQOtbG1KvdXcIhfbRcj-k1DeLzA3DvTG37KvUa3XYW3L__CqtLeUZD_KkvQ_Z5Pg23YU2aHWyRwvQ==,USA; Colorado; Broomfield,2022-05-07
401,85.79535,1,17-2199.07,Photonics Engineers,401,NVIDIA,Quantum Application Engineer,https://jobs.quantumapalooza.com/u/BgAAAAABjS-ltLFDOs7jZRpJCnEe7kHRvKwjnrRw9FOVxjH8154_NFXCprn1_FSXUNgSKKUGf4x2Vb_FcaX3qefGvSd_5GoACSdw6EAJoJhcBFSistCpZBZYBc4CXt6jUSID34_z45ZbMsrxL9GzN1WhLpFnEkoJgDA==,USA; California; Santa Clara,2022-05-07
402,170.7819,1,15-1241.01,Telecommunications Engineering Specialists,402,Qrypt,Senior Analog Design Engineer,https://jobs.quantumapalooza.com/u/BgAAAAABjS-muidIs6e_lAua_kwOdUbq1lhHlocTRJipDtRwmXIOQRHh9S3IciUuPiEQ-8rN9cpSwCsptyFSAHwqbbX968RQ-W4MwcJ3vQqAOeHyW0MuyZs5mpirsc5zmSEp8lm8yNcVek6a_P2HhBAk5WvhQQYPE8w==,USA; Maryland; Germantown,2022-05-07
403,76.93509,1,15-1299.09,Information Technology Project Managers,403,Amazon Web Services (AWS),Principal Product Manager Tech,https://jobs.quantumapalooza.com/u/BgAAAAABjS-heiPFdFBvRhz584qZzp4ZKBSuDhp8yKXUgo7TqzVcQbx24DBaFCPfxX2p4wKLzKmgeWn4wI9WETf4bQyBXaBZ2TrTWPpvOATiqg5h4BtrM1LzA3L9SBBZyNNCE5Ad6XpBthk00NxwV_JxBcdupoGnyGg==,USA; California; Pasadena,2022-05-06
404,142.64917,1,17-2199.05,Mechatronics Engineers,404,Google,"Packaging Research Engineer, Advanced Packaging, Quantum AI",https://jobs.quantumapalooza.com/u/BgAAAAABjS-jBViLcSdhsXP3RpfXJtWvOxqwBD3CGrtronXhiMtsqjOV8ZwzhPzku1BBJqG1bR5u90tdpJiKxRtSiDajqU5Z8UNhR6ip75khx_8gwLC1Lb7Dtg7yWD9FECWlykaSjI07bqa9Q0m6fUa93WRzy5K0AJg==,USA; California; Goleta,2022-05-06
405,136.74617,1,15-1211.00,Computer Systems Analysts,405,Qrypt,Senior Software Engineer,https://jobs.quantumapalooza.com/u/BgAAAAABjS-mvKAThkqJhYTVkFfiYgVB_bSexjM4Ss8CDysB46_VwWF9MmMyiyJdYik21wDB0fAAz7cMTm1QvHewIe1p5yrIkCkhZe13EDGCAQhDI6SCe5hS58lfBzHmkiiGzLRc8I7bjBNAJhiQC-LvzJW62V_1L9Q==,USA; New York; New York,2022-05-06
406,106.76267,1,17-2199.05,Mechatronics Engineers,406,Amazon Web Services (AWS),"Quantum Support Engineer Fab Technician, Quantum Computing",https://jobs.quantumapalooza.com/u/BgAAAAABjS-hnXSLcxqvC1K2pRm0kzeJ91Ag9eMrImslQ5zHNjVLW3ITkY1Jk42Xa0SGBK73HCLUrs8zEhH8_UQqgErvv35fTocVWkW6vfZEYHtlw10ikeqj5jHF_tkR8w6-irHwZt8OoY_5xs3a33muOdfdVs_gFbw==,USA; California; Pasadena,2022-05-05
407,153.04092,1,17-2199.07,Photonics Engineers,407,Google,"Software Engineer III, Quantum",https://jobs.quantumapalooza.com/u/BgAAAAABjS-jQgwhy9n7iyXBvYt-Qx8PrBgXcg94B_itFbCZzYvO7R76MN14jvo6CDzSRLqiww_xj4OZWP9FqwUWZ77-pg57BHC_TMtNlIvfpJMsGHhJRkLxJmFUEpV-e4X945vjqLsx-iI32Qz2sRq3VX5hRDC9r5A==,USA; California; Goleta,2022-05-05
408,97.29111,1,17-2199.05,Mechatronics Engineers,408,Google,"Fabrication Hardware Engineer, Quantum AI",https://jobs.quantumapalooza.com/u/BgAAAAABjS-i2-SdVoc1RvdPbIy920xObvTp1Nn_2SYsNsuVq21YjYVQrpb5732pKAAJE1T5v2Zrzr7LvEB7fJ2FCP74R7XrmedqMjBeRmXLSozSK0bAgXmJWg-b5kX8TS5uwjuiALB1dbcDqivILlf-1q6jjB0S4NQ==,USA; California; Goleta,2022-05-04
409,207.95227,1,29-2011.04,Histotechnologists,409,IBM,"Quantum UX Designer (NYC area or Austin, TX)",https://jobs.quantumapalooza.com/u/BgAAAAABjS-j84MyjfWB3t4ZzT9NbpJ8p5vzMlVi-jNXnxAkkaty21ZLuhDPL2fXybt81qW-L8P2A56qtPww60uXpc56g9hnCqklDEC_8c2i0GE57Gg-hGVhK04viyN7G9IIru_JNTD3nGs7TG5en7Fw9HxeiUAGptw==,USA; Texas; Austin,2022-05-04
410,54.08553,1,19-2012.00,Physicists,410,ColdQuanta,Quantum Physicist,https://jobs.quantumapalooza.com/u/BgAAAAABjS-iTnNw8cZxs1EAGiU6OhMMgHXnwg3-QU_YEFjM9y8VhkUrPgycisvjgWw0yCVbYl_n1hOK1DQ8KF5rjsfO2OTnuXJT6EnBqbJYL01E5f5aOa5FxgelYztm_LVdbbVvE4c0CfD1yJfKpkSgL6HNdmPn36A==,USA; Colorado; Boulder,2022-05-01
411,90.49359,1,17-2199.05,Mechatronics Engineers,411,IonQ,Hardware Test Automation Engineer,https://jobs.quantumapalooza.com/u/BgAAAAABjS-kH9AoZcTBPjS8-GsD4e8H2aSpJWTdqr0n3HObvLMCVruTmI5pg17A2GTyLBlHobNMDMhJd9prEnEL3NmYG1UDkaSavbSFhSJcSjS-kFsU_uP7DmBEYAfQ9iTPI_23BBDOpyMHBphjKfOcPg8QzPZKGZg==,USA; Maryland; College Park,2022-05-01
412,99.84708,1,17-2161.00,Nuclear Engineers,412,ColdQuanta,Atomic Physicist - Experimental,https://jobs.quantumapalooza.com/u/BgAAAAABjS-iLTGECgQYvnJTQiNQoisPQsHnwTh1e2duQxLsye7gt1ON3cU8-qOLjhtLb-0r6FzD4KFfPr9KQoypWsbKoVTO99FeISKi0kRKTenQjRzVcg6kvZY__iglbsKqnvU_l1vu4G-gWK7JY24VMxmXXheJKyQ==,USA; Colorado; Boulder,2022-04-30
413,49.140026,1,17-2112.03,Manufacturing Engineers,413,ColdQuanta,Director of Manufacturing Engineering,https://jobs.quantumapalooza.com/u/BgAAAAABjS-iNX7urbYxN9evpgXzMeWRDhOYIzrBfK3NIU-Jl6Ji3TCcahVnbW5_Ce5BmQb6Faeulj1x9_Q39tJgX_VUBrUnjDMHNz2qXtOFJ7cW9roqw2lPw1sEDSjw-z201JLTRolIJoYQLvRAjVC6gP9lac3hHxg==,USA; Colorado; Boulder,2022-04-30
414,102.895325,1,13-1082.00,Project Management Specialists,414,ColdQuanta,Proposal Specialist,https://jobs.quantumapalooza.com/u/BgAAAAABjS-iSgnGLQRG_vg9TYiU1LeW3EBEFV5mbanGWxbKvWm1AiLKlCU1s3RbiFwACHXdRg74hDhSUXb1WF8SNgzc1qSfvN-7DZKtdsPR41SXtRY0bSCuuviLikdNsSd8-U8w_A9w3I9HhrzTe5GHxjuS0XFvbFA==,USA; Colorado; Boulder,2022-04-30
415,167.23161,1,15-1299.09,Information Technology Project Managers,415,IonQ,Senior Technical Program Manager - Quantum Applications,https://jobs.quantumapalooza.com/u/BgAAAAABjS-kfo7H0CdeWN3-NzEloATPaY9De-Lv1hMBr8414hrUC6_qrOlQFeSLwVe7ERYPsvZcKLUXoCekawIL7gElAIDHQn2YXRgvSZ1GhQNy5y3Kj7akiUlE3S_xoGh63QC4aYoBGCNEZGI3r7a5Njtw0U29tOQ==,Remote,2022-04-30
416,92.80864,1,51-2061.00,Timing Device Assemblers and Adjusters,416,Quantum Circuits,"Assembly, Integration, and Test Engineer",https://jobs.quantumapalooza.com/u/BgAAAAABjS-m4NSZZWENv1JcSFkDcvAe5WB0nLgKjTOrPGKZlT0W2aLgHRE0X5Q4zun0xnPW5XKHlXZT1UBgxqxC3-sRhbzrwfmrcCxOwQls1dsDWm-FR8DMhYNsu6vSkFenqmGvgZiGL6ZtCSXQpzk7fvrotAfHZkQ==,USA; Connecticut; New Haven,2022-04-30
417,69.40198,1,17-2112.03,Manufacturing Engineers,417,Quantum Circuits,Engineering Program Manager,https://jobs.quantumapalooza.com/u/BgAAAAABjS-m4Rr_X_xedHvYLfC9F23G3qW9jP2j6yWH4K_61vbHrLAIx1M6jKOYP4x70ZJG8pfA2LLbmSqGzRw-QLCA0hBtSaAxHBeM0PVRUYVIdqXIqcVW2YKYYfnwgE3nVPg6EsnF37tCw37U_IBEDsHoVJwwJeg==,USA; Connecticut; New Haven,2022-04-30
418,115.46829,1,11-1011.00,Chief Executives,418,Quantum Circuits,Senior Control System Technician,https://jobs.quantumapalooza.com/u/BgAAAAABjS-m78exLNWsbHUzUE7qL2Eu2u5q3_PQCUDxq2rmI5SkJHI3QZgr2hnaQGBWbU1OEKkBqgvaZYl5PrOdqEigW71lMEW9WJYLDECQqnIBo335MKz98NyGNu-T5vXDNa9QOgN6TrTlHJeSEqWeYmmgg135Tog==,USA; Connecticut; New Haven,2022-04-30
419,141.1165,1,51-9141.00,Semiconductor Processing Technicians,419,Northrop Grumman,Staff Analog Mixed Signal IC Design Engineer,https://jobs.quantumapalooza.com/u/BgAAAAABjS-lntWU5pfkpE8LKDE8Fxrui_eFT4A4CcpYT4zlrti17n0G7H5NPSj-eBLppM1hfi8KRSzMOr6FEK6QIFuPUImkbM_3a4pEd7NNeuttysWyyHR8T8RfFFGiHeCYgxN2Ffiliv0C8i9k_pZejWhZ1lAKVSA==,USA; Maryland; Linthicum,2022-04-29
420,122.30141,1,17-2199.07,Photonics Engineers,420,Toshiba,Research Scientist - Quantum Light Detectors,https://jobs.quantumapalooza.com/u/BgAAAAABjS-oIuQQg299LXvmnzyg049JVY38gZH0yKtZhRoVEOWmtX_f9VM98_Nv0lYTpxU_1ur_nO7APwOpdymuuC7_dXEik4Zi4qEY9vfWcCphjtGknZlVuQevK3aO2LHUzQhd7J-IxlVX9AAV1o5tIlYBFB2rmtg==,United Kingdom; Cambridge,2022-04-26
421,53.711075,1,13-1199.07,Security Management Specialists,421,IonQ,Security Engineer,https://jobs.quantumapalooza.com/u/BgAAAAABjS-kRHgvyhDWQxrx-Rp3w8s2FkB2zLprmLkg532eJCRBGdp3IOHeDmr_jw_JnCVqFHTcz7jTYXll9JCEVM0cOyXWQxGLoyGgyKTyxZf7paD7cxG2sG3-3TPnTAvnkeBjfaculPBroxCa9ytEgDieLsUoW1w==,USA; Maryland; College Park,2022-04-24
422,179.861,1,15-1299.06,Digital Forensics Analysts,422,Amazon Web Services (AWS),"Software Development Engineer, Quantum Computing at Amazon Web Services (AWS)",https://jobs.quantumapalooza.com/u/BgAAAAABjS-htSt-MY8Oy4Dnws57Ybzt00B5kiL5-vTa6hgRG2h69NiW_0E67u-i6yWTTVCB9H_4p-wFU8-2pQLERLWP4bNz4Xowy33vrtC8krY52ZfGDFD1kviAYdFI4RlTckTRbhZbXQm7I9zr155_JPbJlNZ4qAA==,USA; Washington; Seattle,2022-04-23
423,161.96085,1,41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",423,NVIDIA,Product Marketing Manager - Quantum Computing SDK and Libraries,https://jobs.quantumapalooza.com/u/BgAAAAABjS-lsF-FH1WX2sNbdbkXArRZ8UlXAT_cFe0nb7VTpK8b1ngBs4m-ZALRYBJqNZWwZRvD8dBCtUb8l-mjHfpyUMhsU8_Kfi85AS48aJu4eV2heVqRbXUr_WKqDYYdXH9tLXdPjkpZ4c7RJxaERvs2Z8MsHPA==,USA; California; Santa Clara,2022-04-23
424,96.75092,1,17-3026.01,Nanotechnology Engineering Technologists and Technicians,424,Amazon Web Services (AWS),"Quantum Research Scientist Device Fabrication, Quantum Computing",https://jobs.quantumapalooza.com/u/BgAAAAABjS-hixhd42V2tgrdU0ZC3c8F4LX92SB8WcWLovnGC6X68LVEQeIyrstGI8kehLkUot4JjWeiaKL7-rx5QvyN2BXO09LEDJ3HM5Wd5fc8PqjwWy_AqNQnBTxhNgXquitfkV64y3slwxZffRWi2sRYkjXL6zg==,USA; California; Pasadena,2022-04-22
425,179.48642,1,43-9021.00,Data Entry Keyers,425,Amazon Web Services (AWS),"Sr. Applied Cryptographer, DS-Crypto",https://jobs.quantumapalooza.com/u/BgAAAAABjS-hwsxlL_92ocOfF1FQUg5KQvzqjsckxm_zi6-q-qduAoH51tiJTDi8PB3mo55Atida-dW7tK-JOZ0aj_IJXfD37zKsovx1qo_5v_lXMSBcCKnvK1jRWtRu297eqncj5huZzJdRlgkW8kvghoC2TcjRA6Q==,USA; California; Sunnyvale,2022-04-21
426,92.56061,1,15-1253.00,Software Quality Assurance Analysts and Testers,426,IonQ,"Senior Software Engineering Manager, Automation & Calibration",https://jobs.quantumapalooza.com/u/BgAAAAABjS-kcUgxACoKN03XZM7qEnR0-z5qddBySj4BLPF0bZlMBh12XHa8qy-olFXp722b6oEaYAVq-sOBMAGnLRSkow7TiaL4QvyPBSwCJA86IyULIY11rL-pm_aRcm6O9HESSbn3-hmJ1Y6Bm4txdxprbzHnuLQ==,USA; Maryland; College Park,2022-04-20
427,109.973915,1,15-1299.08,Computer Systems Engineers/Architects,427,Aliro Technologies,Senior/Principal Software Developer (Embedded Systems),https://jobs.quantumapalooza.com/u/BgAAAAABjS-hYYlQvrUqtgWq7RhjbDoQW3qLWkkVviYMAeB2Jexa1Cn_C25PDx7LLszKZpfvi3zTJ_uh6-k5tQnSrh7w2KpS0ndFh1KcRYg9SOrFZYIUh85PU1UHlB8Ty694q-tXMbvarzbOJT5Bppxy5zTzaHVoAZg==,USA; Massachusetts; Boston,2022-04-16
428,149.17342,1,15-1299.05,Information Security Engineers,428,Aliro Technologies,Senior/Principal Software Developer (Quantum Network Protocols),https://jobs.quantumapalooza.com/u/BgAAAAABjS-hYZim_KSbi6df_9lHKOOP0d1MSY1yweOciQI4gojFKlSCCoUgOok7uxqErC8deXRQN37q9mZHGTmuplDH3FoAHwiCZJKsX88084BL_Obkt7KmDj82vTlMlozxzYw5jj3BvS0c41YfkwgMIGJVx7nencA==,USA; Massachusetts; Boston,2022-04-16
429,209.72089,1,15-1243.00,Database Architects,429,IBM,IBM Quantum Performance Marketing Manager (NYC area or Remote),https://jobs.quantumapalooza.com/u/BgAAAAABjS-jzYOsL8Z2BIZsXt2Wm3off_QmxC0ZU8P_sh_NqQ-BMENCJEGbl4aDpot4oHSs1Xj4VudqeOh_wHGrTQSMcgQZzrE5HogCPmA6zIHx7ekI3gUnAndiZ7_FqO5O1UD6Jj1DFlHSk5Nj4te34h_vNiPktWg==,"USA; New York; Yorktown Heights
USA; Remote",2022-04-16
430,125.67087,1,17-3029.08,Photonics Technicians,430,Lockheed Martin,Staff Quantum Optical Research Scientist,https://jobs.quantumapalooza.com/u/BgAAAAABjS-k-jMhdArsHweZWMb0c5z-26ebZznfTFBsmV00wkWaZAc9rNhY79B6qxhSuz1Xh_fINi1wKunnYXC0IgM9LLy499TX8w9_rp-H9-135_5uf9Ro7dCXVq6egiQ-VmkjbgOc7cgzudU3ps5__M0KfAroaWw==,USA; Colorado; Louisville,2022-04-15
431,6.775561,1,17-2199.07,Photonics Engineers,431,QuEra Computing,Photonics Engineer,https://jobs.quantumapalooza.com/u/BgAAAAABjS-nQUcVGvIpRAiZyMeO0EKPP_n14p3Y94x14TX7B3qySSIrDEXEhRFxZOaw4on3RKt_suOUnsZ3BBG5SQmB7hgJ5MCzzv03UaczbA3GWes92bJ-21YsxvNqMVcnfPt7YlvMZSoLTZSfbBeKYM2UsHKCW1g==,USA; Massachusetts; Boston,2022-04-15
432,89.659004,1,15-1299.05,Information Security Engineers,432,Cambridge Quantum,Technical Solutions Specialist Cybersecurity,https://jobs.quantumapalooza.com/u/BgAAAAABjS-iJ6l6WQZn-kPPDDGSzha_IRAJ46N33xR42CJQxdk9inRUACv1ddMD7lvUdxPDqi1eEfsDHRvCh4HxIZlz9U1vAf2w8eSFxdaAb-c5AAUu_5J53VIrmWdEBasDSi2lrY-WQ93yipOgvNmAVePZgW78r5Q==,United Kingdom; London,2022-04-14
433,77.3999,1,19-4099.01,Quality Control Analysts,433,ColdQuanta,Configuration Management Specialist,https://jobs.quantumapalooza.com/u/BgAAAAABjS-iMcWnxOhinuAAjLGIj1kN4LdrwoxXzafM2XHsXmq8rXFGYvxZvr59xj5UHwlMcRV4r-zA_QyQqoumYUUyIklU4SoF9iO8tG0X4mcAZCXPypuOBI8tDEhkO_dkGtgHTcqv9lUWHnBO6aFrFTZybYiOGqQ==,USA; Colorado; Boulder,2022-04-14
434,51.13546,1,17-2071.00,Electrical Engineers,434,ColdQuanta,Electrical Engineer (Production Design and Manufacturing),https://jobs.quantumapalooza.com/u/BgAAAAABjS-iNuccyEuLDvKM9s8Zh5fR5vNU2rr1cNwXMjjZgc8MZWDqJwnGrfcCAXEnV3rFMXjniGdfxGDFyHRNdzzH9KJtylX_FFBuV0MPyFJbS93gI5SoRdxP3L91-bfNwI-lAj6H5UXsoX04r9qMGy9hNNxCgFA==,USA; Colorado; Boulder,2022-04-14
435,146.31236,1,17-3026.01,Nanotechnology Engineering Technologists and Technicians,435,Amazon Web Services (AWS),"Lab and Facilities Manager, AWS Center for Quantum Computing",https://jobs.quantumapalooza.com/u/BgAAAAABjS-hdPBr3_i9c-2TeqIYRf9MMUFXDJ_SR5grKcDixzoxQItHoyIS5S-nFbEjjumaGHgHJwBTJUlPAkBW0kygMGMZuKby4crXIGSRxebzh1ZygJxPR6_jWE4H-YrrSOF5351HL89xSssoktwtxghVNEvTBWw==,USA; California; Pasadena,2022-04-13
436,117.58183,1,17-2199.05,Mechatronics Engineers,436,Amazon Web Services (AWS),"Quantum Hardware Development Manager Device Fabrication, Quantum Computing",https://jobs.quantumapalooza.com/u/BgAAAAABjS-hhel-S_8jpMIe_WNMCMmcYPp9n9xkvpGLi_Or1LUTVcHITPOM7qnWJTget5Fz1Le_5t3uv5owB0kioTNxfOZPpG-4WV_ebT3ePloEysclI9j8e83j83eRYR7ahjdL3OE145xGVVY6vzXFfb0dPYFkA-A==,USA; California; Pasadena,2022-04-13
437,92.41142,1,17-2199.07,Photonics Engineers,437,Booz Allen Hamilton,Quantum Sensing and Materials SME,https://jobs.quantumapalooza.com/u/BgAAAAABjS-iBUhqpOEWteNOlFVhoDLbjO6jSTUydnyS2bn5CyRwOtKvwrwiTF1On_M-tvTw_3o4ox7XAewuP5_8wB6xeq5VD8Oop2IP7rmqSSnLxnGDfQm7hXldIsDhOsrtH9k4AmdQfBQYjkmcGJYLyyG_Rv9vAdQ==,USA; Maryland; Annapolis Junction,2022-04-12
438,107.394135,1,13-2061.00,Financial Examiners,438,QuEra Computing,Accounting,https://jobs.quantumapalooza.com/u/BgAAAAABjS-nKbBPmChCma_mwBipFte1nxn3ZB8DCzsCaX30NgrgfeDuAPyZA4KWkqz8EQE8qG9o4LudFkuHjHMDqs_wGV58eusEoYgwipZwLmzxqRUn-Bb-75ndxHvCvP6MdtwiwWIRP1da7WfslfSKMtiIxYr2inw==,USA; Massachusetts; Boston,2022-04-11
439,58.027042,1,13-1071.00,Human Resources Specialists,439,QuEra Computing,Human Resources (HR),https://jobs.quantumapalooza.com/u/BgAAAAABjS-nO1mF8MLJtwkEnoMbwG5SrAZqAUi_lE-bQ049RL-rLHeDGjq5tg3RS7Km7a9OU6q8SOFsq_BWlAXCDKnZciXHEY1JTcWPyYzljP-jQ34CAQ1RFhxUbXazEzuZwwtNeHo_J87bSlUIXL6IJNeoqFrmSiQ==,USA; Massachusetts; Boston,2022-04-11
440,139.8385,1,19-2031.00,Chemists,440,QuEra Computing,Laboratory Manager,https://jobs.quantumapalooza.com/u/BgAAAAABjS-nOs7YfgRTg0ouyF6n2yPXzbUSGSnEVP4wLRT7uR5WhwIP_tRoeL-UI2zZyQO8etPmF4aMY9f49ZaaTwhmOk4bvR14rtHGTRGyAbteqg5ckzjAWQfCjoARoeq6VnjIkQfUF5as19yKI_YeJQFOkEJBAZQ==,USA; Massachusetts; Boston,2022-04-11
441,119.60062,1,17-2199.07,Photonics Engineers,441,Cambridge Quantum,Quantum Research Scientist - Circuit Synthesis,https://jobs.quantumapalooza.com/u/BgAAAAABjS-iHDiqCw-r_x5H8PU52IpOpRCGVAIM4sA5uUQkGA__Pt-e3Pv1e_K2Z_0YyvM2cP1FjTMM8Z_wQliQos8u3F5rfxJh7Qk4EaBsrMs1gqT30WDb9NKapIehiRw-kauwro2N6m38gpBPsFLInaVkNElgQfg==,Germany; Munich,2022-04-09
442,146.17848,1,15-1221.00,Computer and Information Research Scientists,442,Cambridge Quantum,Senior Scientific Software Engineer - Quantum Software,https://jobs.quantumapalooza.com/u/BgAAAAABjS-iHw3Dm1otd3lDXsAWluZushBFMYSDVeyR_34nXkISFVNKHHjyhrXwwBfctqBLFAOmYhncONR2ue2iSDIwweQ_ckbrYV_Onq48vXe6y02sYTB7qB9EKXRXDIc2bTEaF5cSogUPF_siyaP3vkZRM6aJWxQ==,United Kingdom; Cambridge,2022-04-09
443,117.35521,1,15-1221.00,Computer and Information Research Scientists,443,Google,"Research Scientist, Quantum Algorithms",https://jobs.quantumapalooza.com/u/BgAAAAABjS-jNqQkhHYZECHfcUderjPeBBEq7EqiUE4IKoToDulC0DWKLq6_y85Fgcp01yPzHOV7eQ8d0RHIPv09J8xOYmoDmfvqEcJYzsdrv0hRd4ssxqs2ZjM3z1L4_APgwZdT-C_VQVY5aAWjAxwWmHArL85Dk5g==,Germany; Munich,2022-04-09
444,164.35016,1,11-1011.00,Chief Executives,444,IonQ,Senior Optical Designer,https://jobs.quantumapalooza.com/u/BgAAAAABjS-kWGMy1eO4ClKNKusCpasisvw50iFhngozCqNyG3b38_dBgDVdgPxpc3RV4ZvnzvsD-2o5nViLYGlKULfYXVx7LMnLLNg63Es0Wfy-8H6STQLirSqPcO9B7eU-Ou8pasyEfnSSUvPHSvTh4mz-F4GlIDg==,USA; Washington; Seattle,2022-04-09
445,107.642624,1,11-1011.00,Chief Executives,445,IonQ,Senior R&D Manager,https://jobs.quantumapalooza.com/u/BgAAAAABjS-kZlUy26GeeG1_Ma1F3hLzrRbOoBeBKalIYPMzBt_EZ-HgNkOzULTN9GxDPlLSRcAS3OrnA41XLP03lMmZl_mgwWPg0olZIyyOSMQ6ggWALaNH9NMusDMD4vXlDu3vVTEFJLtmqCVvqvDpjEO5_E2A0Xg==,USA; Washington; Seattle,2022-04-09
446,54.309513,1,17-2071.00,Electrical Engineers,446,QuEra Computing,Electrical Engineer I/II,https://jobs.quantumapalooza.com/u/BgAAAAABjS-nNrDw1vfw3xlnqs6EkfKJac-solE3Zc3dNfAF4gM4J0mK70KWEPiKMjmUcvlRUkn6W961GwWJDwUBLqmV5c-k8SDjApHRt2800tNAnJZhnsXI8E6iCqVaxo8ilDtvWefnxx8okFi5Y7QoVYDky1IRYsQ==,USA; Massachusetts; Boston,2022-04-09
447,145.87315,1,15-2051.00,Data Scientists,447,QuEra Computing,Research Scientist (Quantum Error Correction),https://jobs.quantumapalooza.com/u/BgAAAAABjS-nSr9Ytg7_68MR_sqRwE00DG63MbrgYCsEDP-vN1_GBkJqD1TtI0FFGpmUDAd-8qQOlsJnJblgPf-g58DmFDwzKJBs11r6cW3u7vUUmLwv_Z2Y1CCiAHE29dZNdhpNLBAKgw2TTRWR5ivOEILmSemJpww==,USA; Massachusetts; Boston,2022-04-09
448,127.377075,1,17-2199.05,Mechatronics Engineers,448,Honeywell,Quantinuum- Advanced Laser Scientist,https://jobs.quantumapalooza.com/u/BgAAAAABjS-jqGNF4iiZTCtZ-COuDsq_sAgLGJ9rseXTjcjLir15o5R0u2aFWoIP0tkZM5JCUPJbbCtHvrfA5Lw2SawyGxEEQfwIj4V1qFcTaRFLK4vxLmRsaGO92tM4NirWl7HENtPbZyWbx_Xx9aQAZpbhBkdBvqw==,USA; Minnesota; Golden Valley,2022-04-07
